SYMBOL	log2FoldChange	padj	logFC.edgeR	PValue	logFC.limma-voom	adj.P.Val
RPS4X	0.08283394	0.568859406	0.089431223	0.272077818	0.091126686	0.587115862
RPS4Y1	-0.01366445	0.938147162	-0.006740685	0.926236218	-0.006641351	0.975972432
RPS5	0.034236774	0.670028966	0.04067174	0.407389118	0.040819628	0.653133121
RPS6	-7.25E-06	0.999981474	0.006508551	0.920881166	0.008192145	0.962288194
RPS6KA1	0.065823819	0.622328661	0.072571359	0.307372103	0.075125453	0.601693667
RPS6KA3	0.022439264	0.896472897	0.028978744	0.721887361	0.030808218	0.871509976
RPS6KA4	-0.006763997	0.965325694	-0.000705532	0.997371607	-0.000863759	0.996436618
RPS6KA5	0.127201307	0.279250964	0.133412677	0.093112998	0.135815985	0.327852625
RPS6KB1	0.109118811	0.235682737	0.115568999	0.066227962	0.116283098	0.291742491
RPS6KB2	-0.058856801	0.603494991	-0.05213283	0.386749552	-0.05159966	0.683314399
RPS6KC1	0.187006961	0.047802668	0.193593591	0.005612389	0.194173154	0.101719557
RPS6KL1	0.363705815	0.061097971	0.369979887	0.008844466	0.36533915	0.170445801
RPS7	-0.023849144	0.835021409	-0.017326472	0.758750166	-0.016961429	0.900338443
RPS7P1	0.059168966	0.629981273	0.065662743	0.340097375	0.066179595	0.647330835
RPS7P10	-0.111137527	0.557439832	-0.104985644	0.338678973	-0.122464649	0.57983332
RPS7P11	0.15248071	0.530522846	0.159457137	0.265104683	0.162129018	0.582327968
RPS8	-0.010281013	0.938147162	-0.004048006	0.943340703	-0.002391842	0.988826442
RPS9	0.005704733	0.98325567	0.012378856	0.922001535	0.016831134	0.957277997
RPSA	0.019823178	0.84287313	0.026654323	0.606609421	0.026676056	0.798896582
RPSAP12	0.036137021	0.758780305	0.04243868	0.468220732	0.037805894	0.774787405
RPSAP15	0.095990468	0.341983536	0.10267591	0.101121521	0.101848676	0.379850864
RPSAP19	-0.003373996	0.98378685	0.002901899	0.967360142	0.002225875	0.992363003
RPSAP54	-0.005189494	0.988299178	0.001868538	1	0.01838615	0.966003452
RPTOR	-0.0408371	0.699647607	-0.034475693	0.550184935	-0.033821506	0.792298487
RPUSD1	0.049761868	0.706017934	0.05636988	0.415048474	0.051828164	0.727578724
RPUSD2	-0.011191245	0.946737752	-0.004494574	0.952458265	-0.004008896	0.985200074
RPUSD3	0.086435232	0.413291866	0.09286102	0.134027028	0.093951276	0.413842334
RPUSD4	0.039185901	0.775142594	0.04568299	0.517454446	0.044845925	0.767323006
RRAGA	-0.155944212	0.069778525	-0.148959891	0.013908715	-0.149166441	0.147482339
RRAGB	-0.054146518	0.871059879	-0.047673347	0.761628468	-0.04702395	0.9042351
RRAGC	-0.007345265	0.959545608	-0.001006487	0.992649651	-0.004433664	0.979877565
RRAGD	0.008674921	0.983235606	0.015008467	0.91953671	-0.018476645	0.9694346
RRAS	-0.021149161	0.939138277	-0.014304582	0.920407912	-0.02574453	0.933485049
RRAS2	0.049735757	0.640289553	0.056298257	0.339311942	0.055980256	0.63095567
RRBP1	-0.095826439	0.418742968	-0.089107563	0.181481848	-0.088054794	0.497997575
RREB1	-0.13175687	0.161485061	-0.125095448	0.044143678	-0.124869917	0.249702397
RRM1	0.178244889	0.18373822	0.184507481	0.045227481	0.183780503	0.291510999
RRM2	0.039781714	0.693127564	0.046415393	0.387461213	0.046603227	0.668832755
RRM2B	0.038984872	0.793424992	0.045694417	0.537721371	0.049668294	0.769996862
RRN3	0.086874102	0.751326322	0.092950376	0.518339751	0.092312344	0.777171053
RRNAD1	0.015279665	0.91950095	0.021974025	0.743865575	0.024442332	0.879136441
RRP1	-0.189985433	0.010211662	-0.183651868	0.001975901	-0.18405741	0.050476657
RRP12	-0.140968897	0.058983963	-0.134382219	0.01330037	-0.134004842	0.126954393
RRP15	0.091559537	0.504291396	0.097858513	0.22784232	0.098106931	0.513755545
RRP1B	-0.119168463	0.179994106	-0.11251145	0.054012081	-0.11241382	0.262670317
RRP36	0.020091187	0.913355718	0.026511519	0.756929876	0.02961339	0.884075256
RRP7A	-0.015674443	0.890095619	-0.009158563	0.867835941	-0.011750036	0.928955794
RRP7BP	-0.048375255	0.747204614	-0.042307859	0.590164186	-0.038898308	0.825151193
RRP8	-0.04474504	0.761861608	-0.038396872	0.620601068	-0.03815128	0.818753338
RRP9	-0.167061584	0.038898809	-0.160645912	0.007004892	-0.162830073	0.091414966
RRS1	0.059238897	0.712553751	0.065739081	0.434488329	0.061865304	0.73390414
RSAD1	0.191415736	0.032120042	0.197990213	0.004194064	0.195502449	0.078118614
RSAD2	-0.151947796	0.699506322	-0.144885042	0.465507474	-0.139104147	0.734922866
RSBN1	0.037198053	0.834145658	0.044185664	0.607485601	0.047373568	0.813799531
RSBN1L	0.073950137	0.512001775	0.080202155	0.241104403	0.082679822	0.504546347
RSC1A1	-0.080413575	0.649044728	-0.073883111	0.441584027	-0.070253932	0.737318232
RSF1	-0.135514735	0.205714172	-0.129004776	0.070368355	-0.127888324	0.308987627
RSG1	0.154499993	0.730064979	0.16141768	0.470182218	0.200820347	0.690592182
RSL1D1	-0.10840394	0.192597189	-0.102200539	0.0644124	-0.101903515	0.280612004
RSL24D1	0.01200184	0.923671371	0.018192542	0.751359623	0.019846937	0.888055467
RSPH3	0.147253617	0.301644516	0.153743349	0.102949293	0.15474148	0.352049067
RSPO4	-0.048559256	0.774029255	-0.042252559	0.620111681	-0.040037606	0.831459768
RSPRY1	0.027718451	0.783782401	0.034154529	0.524532925	0.034941644	0.758728416
RSRC1	0.086885703	0.424788592	0.093005623	0.160115753	0.095500311	0.431609311
RSRC2	-0.0947791	0.428187647	-0.088815363	0.215043984	-0.084313792	0.564251505
RSRP1	-0.01386174	0.923075733	-0.007323781	0.910935253	-0.00851214	0.960091161
RSU1	-0.013498689	0.900011751	-0.007076424	0.888134445	-0.006223093	0.962288194
RTCA	0.071014138	0.497341588	0.077282849	0.21926225	0.078757754	0.50437993
RTCB	0.026761133	0.785072631	0.033197582	0.519460688	0.033913752	0.756693368
RTEL1	-0.059802069	0.62568589	-0.05355149	0.428758004	-0.057932535	0.675965605
RTEL1-TNFRSF6B	-0.061191081	0.624303916	-0.054999029	0.421403089	-0.060245208	0.670063431
RTF1	0.007468819	0.95701498	0.013965276	0.811749327	0.01573889	0.914836577
RTFDC1	-0.022046045	0.868732013	-0.015764854	0.795871831	-0.014673269	0.927873785
RTKN	0.116707295	0.366183825	0.123588327	0.12565001	0.127540326	0.372703953
RTKN2	0.072909463	0.661117539	0.079200538	0.393565663	0.078614078	0.682090995
RTN2	0.025706697	0.867556638	0.032552605	0.650305962	0.035693584	0.823483171
RTN3	0.13363801	0.053969954	0.139997918	0.006752608	0.137851074	0.100603644
RTN4	-0.008610206	0.935273188	-0.00213846	0.967000563	-0.002312485	0.987380681
RTN4IP1	0.199905979	0.285598711	0.206024951	0.09619557	0.208020471	0.342847977
RTN4RL2	-0.012344221	0.978028285	-0.006027447	1	-0.047861921	0.925212488
RTTN	0.081514021	0.431712793	0.088130384	0.157415437	0.087370406	0.432943818
RUBCN	0.044476824	0.755493541	0.050898833	0.485819187	0.049517304	0.752759972
RUFY1	0.042642396	0.713627367	0.049180539	0.398265635	0.047961385	0.695263801
RUFY2	0.117550545	0.472618787	0.124075572	0.199138069	0.105349414	0.586332114
RUFY3	0.009285511	0.952216249	0.015660419	0.813532826	0.015452737	0.928012871
RUNDC1	-0.093716223	0.459064947	-0.087038419	0.250741326	-0.084811917	0.552523589
RUNX1	-0.174160353	0.016949022	-0.167408776	0.002093576	-0.166565704	0.056641627
RUSC1	0.038490074	0.793178653	0.045082552	0.523199295	0.046953811	0.769022462
RUSC1-AS1	0.116495656	0.780693697	0.123036017	0.551823825	0.074776171	0.888289131
RUSC2	-0.249607622	0.002330376	-0.243093815	0.000373863	-0.247386588	0.017674701
RUVBL1	-0.041856379	0.704249943	-0.035286017	0.536245523	-0.034703091	0.787107699
RUVBL2	-0.045024542	0.629766836	-0.0383848	0.456802055	-0.038998157	0.717175674
RWDD1	0.178714628	0.112486824	0.184894108	0.021453777	0.187811177	0.161360417
RWDD2A	0.04199508	0.878281667	0.048064992	0.71740795	0.051819325	0.864499549
RWDD2B	0.256363623	0.24964689	0.262434162	0.07504908	0.265062574	0.332317684
RWDD3	0.05278516	0.829036226	0.059032695	0.638524612	0.067038419	0.819449453
RWDD4	0.054141097	0.765817155	0.060962981	0.513742981	0.066893429	0.731620882
RWDD4P2	-0.02431109	0.945846833	-0.017272705	0.925593896	-0.036251181	0.926809384
RXFP1	0.043432812	0.868384342	0.049775346	0.699722328	0.053152214	0.856483238
RXRA	-0.030571105	0.7830784	-0.023991134	0.661548017	-0.023996845	0.847249452
RYBP	-0.166255743	0.119699138	-0.159673092	0.027925422	-0.160726054	0.213434048
RYK	0.053791495	0.539365207	0.060219316	0.255135317	0.059845656	0.549538155
RYR1	-0.339112557	0.038824177	-0.332512767	0.006875421	-0.329667341	0.086854385
S100A10	-0.053450547	0.646071744	-0.047098842	0.459675163	-0.047394298	0.738077205
S100A11	-0.235440372	0.001024675	-0.228868376	9.35E-05	-0.229160428	0.013986159
S100A13	-0.042284088	0.746458448	-0.03595015	0.586598561	-0.033575004	0.825870282
S100A14	-0.288119237	0.00555997	-0.281580395	0.000859678	-0.277508838	0.043842703
S100A16	-0.376672828	5.87E-11	-0.370147365	3.50E-11	-0.371480665	0.000181544
S100A4	-0.360369124	0.007472426	-0.353860844	0.000926938	-0.354484744	0.023322044
S100P	0.016269523	0.951977925	0.022373351	0.854684498	0.032733479	0.920244476
S100PBP	0.019823721	0.887668169	0.02644866	0.682733523	0.027648375	0.849713053
S100Z	0.134107617	0.732890643	0.140208622	0.483826816	0.162045969	0.702691918
S1PR2	-0.256854336	0.000535129	-0.250079222	2.36E-05	-0.250879328	0.009003406
SAA1	-0.793053262	1.43E-08	-0.786251744	1.22E-09	-0.803195341	0.000219337
SAAL1	-0.033680464	0.80607548	-0.027209533	0.702406636	-0.02790102	0.856133936
SAC3D1	-0.101300029	0.658422229	-0.094506455	0.456615762	-0.096546503	0.726692563
SACM1L	0.012594521	0.93479999	0.019191107	0.775135448	0.020242149	0.905805096
SACS	0.388697706	0.001091727	0.395203667	8.53E-05	0.401642837	0.017240216
SAE1	-0.053522361	0.647118958	-0.046849304	0.43023237	-0.046477703	0.71693595
SAFB	-0.148065597	0.063882717	-0.141697592	0.013957026	-0.141635237	0.141514671
SAFB2	-0.11816896	0.214957634	-0.111717975	0.07240477	-0.113104722	0.295789686
SALL4	-0.286526267	1.23E-05	-0.279837168	1.07E-06	-0.279732024	0.00296958
SAMD1	-0.085006205	0.409885221	-0.078332941	0.187572345	-0.078359499	0.48376084
SAMD4A	-0.13418639	0.168391597	-0.127531698	0.051370329	-0.127007749	0.266512289
SAMD4B	-0.064424628	0.508537063	-0.057546087	0.29476546	-0.056468383	0.600754115
SAMD5	-0.048161153	0.823250277	-0.041220621	0.702113239	-0.038499321	0.870557421
SAMD8	0.065723475	0.456332526	0.07212691	0.193039786	0.072589025	0.474173569
SAMHD1	0.333352927	0.004867309	0.339920845	0.000318156	0.342523558	0.029200179
SAMM50	-0.047540975	0.688708599	-0.041097839	0.500956258	-0.039445226	0.774854376
SAP130	-0.049843692	0.605825223	-0.043104055	0.419716427	-0.042996164	0.699756033
SAP18	0.052881614	0.638565618	0.059361315	0.320276447	0.061161125	0.612991539
SAP25	0.176326259	0.520490612	0.182702326	0.234299686	0.1778753	0.555001139
SAP30	-0.145470184	0.229532945	-0.139488146	0.08798686	-0.134938699	0.353452928
SAP30BP	-0.0794056	0.436380339	-0.073372799	0.227251424	-0.075816189	0.512504167
SAP30L	0.085143444	0.468635444	0.091795443	0.196662778	0.087578524	0.511954742
SAPCD1	-0.117506039	0.758436523	-0.111036167	0.582021353	-0.128722915	0.787640762
SAPCD2	0.069251939	0.388973177	0.075784245	0.138080466	0.075823442	0.400933513
SAR1A	0.031256427	0.768594805	0.037833198	0.501739179	0.038040455	0.755577655
SAR1B	0.120590085	0.153800963	0.127057326	0.032118371	0.128412105	0.191641064
SARAF	0.133506208	0.218377854	0.140086055	0.049104236	0.141205434	0.273938568
SARDH	-0.238511939	0.0222935	-0.231894256	0.003344322	-0.228964844	0.067998817
SARM1	-0.129571094	0.195038129	-0.123227046	0.082492442	-0.123183563	0.294594171
SARNP	0.135625716	0.246774099	0.141887004	0.067166895	0.141409825	0.32142952
SARS	-0.135677777	0.109425118	-0.129677596	0.029895972	-0.130987386	0.191558886
SARS2	-0.133633274	0.059718649	-0.127111943	0.018140255	-0.127520647	0.143371825
SART1	-0.162801622	0.051116496	-0.156534404	0.009364172	-0.155947282	0.121620802
SART3	-0.056524489	0.57620508	-0.049955905	0.369124186	-0.049816414	0.66424529
SASH1	-0.156241175	0.137622022	-0.149555713	0.036657643	-0.150640025	0.234716048
SASS6	0.053394644	0.742470467	0.059625231	0.480569627	0.060766132	0.752316965
SAT1	-0.013717854	0.969973557	-0.007850585	0.942499983	0.00360165	0.992070287
SAT2	-0.11645892	0.66315848	-0.110205132	0.456751311	-0.118203548	0.693777052
SATB2	0.209925354	0.214957634	0.216363464	0.058935639	0.22715954	0.271280187
SATB2-AS1	0.093326439	0.826540149	0.099377412	0.612904212	0.08349203	0.86371347
SAV1	-0.064794595	0.543395971	-0.058243265	0.329360938	-0.057000618	0.641393926
SAYSD1	0.077422559	0.498961709	0.083725171	0.23355438	0.085236341	0.495558784
SBDS	0.01872686	0.902653738	0.024852736	0.726726732	0.027740518	0.871808959
SBDSP1	0.028553	0.918298548	0.035015332	0.77700179	0.020998774	0.950681955
SBF1	0.019823177	0.874919582	0.026143549	0.641778397	0.023634438	0.858659506
SBF2	0.019393221	0.875773725	0.026038586	0.652920867	0.026037928	0.84539922
SBF2-AS1	0.150773148	0.504846282	0.156901423	0.239911729	0.147320411	0.580943588
SBK1	0.127131919	0.463468416	0.133889802	0.196275358	0.12821169	0.53741189
SBNO1	-0.03813713	0.655933448	-0.031664168	0.528076339	-0.031617595	0.769147248
SBNO2	0.032551383	0.98378685	0.038701997	0.933304596	0.241268881	0.853495863
SBSPON	-0.269345151	0.183318941	-0.263201917	0.063836248	-0.260345801	0.266109512
SC5D	0.105573397	0.29603613	0.112030252	0.092825024	0.114112114	0.330856487
SCAF1	-0.07401419	0.51772361	-0.067455901	0.290019273	-0.068725668	0.594578559
SCAF11	0.034451739	0.766471617	0.040893105	0.489105314	0.041621862	0.749153485
SCAF4	0.005676712	0.966296062	0.012302827	0.825355013	0.012647251	0.928675329
SCAF8	-0.082169699	0.377856459	-0.075655784	0.187728046	-0.075028002	0.482464088
SCAI	0.035740865	0.805172164	0.042487019	0.552404408	0.04475425	0.77931704
SCAMP1	-0.021641373	0.835569219	-0.014857482	0.767982796	-0.014229131	0.908400869
SCAMP1-AS1	-0.147673463	0.568492348	-0.140386036	0.349516226	-0.153121131	0.598189567
SCAMP2	-0.141274514	0.081575173	-0.134609901	0.016851703	-0.134922597	0.148330851
SCAMP3	0.651935299	0.645695774	0.666057473	0.173015242	1.075786365	0.247226109
SCAMP4	-0.018233791	0.884027308	-0.0116684	0.835891745	-0.013705313	0.921756343
SCAND1	0.043650569	0.752025141	0.049828814	0.471843698	0.045880191	0.770536963
SCAND2P	0.209466866	0.549508633	0.215453349	0.23932279	0.209585798	0.567192402
SCAP	0.076847302	0.280554241	0.083362331	0.085351608	0.083454163	0.298603371
SCAPER	-0.100064403	0.432845108	-0.093641737	0.227379636	-0.09043025	0.536625276
SCARA3	-0.284510735	4.76E-05	-0.27767121	2.39E-06	-0.276678488	0.004454832
SCARB2	0.053587054	0.605410399	0.060170067	0.307637406	0.061069063	0.60224485
SCARNA12	-0.081723077	0.790118433	-0.075369816	0.638467014	-0.081648983	0.828655939
SCARNA13	0.159657743	0.612828454	0.166238476	0.324892083	0.159337107	0.665756661
SCARNA9	0.096339385	0.855017638	0.102847114	0.705393338	0.108841436	0.870666277
SCD	0.009565721	0.936706912	0.01614469	0.756880208	0.015858593	0.893352951
SCFD1	-0.008474463	0.965325694	-0.00237927	0.978061957	0.000783033	0.997737158
SCFD2	-0.011334486	0.939387098	-0.00496514	0.933651549	-0.00299426	0.988108326
SCGB2B2	0.100164744	0.703548124	0.106236631	0.457353744	0.111974844	0.695363926
SCHIP1	-0.370831146	1.44E-06	-0.364328519	1.52E-07	-0.364420673	0.001412496
SCLT1	0.069147688	0.653093782	0.075275536	0.38271884	0.077055616	0.663363162
SCLY	-0.125109474	0.247577563	-0.118247731	0.106724399	-0.121125535	0.321844013
SCML2	0.409481047	0.025797897	0.415498729	0.002811251	0.418205277	0.087311013
SCNM1	-0.013124286	0.940681922	-0.006834782	0.930535311	-0.011413034	0.953829725
SCNN1A	0.138558581	0.363603547	0.144940104	0.137659893	0.149257461	0.424130157
SCNN1D	0.16543359	0.652748413	0.171084723	0.391637612	0.195299937	0.67286698
SCO1	-0.092452823	0.417943776	-0.086009412	0.208152741	-0.084943888	0.523322586
SCOC	0.12594218	0.205714172	0.132697048	0.046082593	0.132602328	0.262857553
SCP2	-0.011778873	0.924561196	-0.005377646	0.920250912	-0.005230636	0.97309255
SCPEP1	0.002377875	0.987125309	0.009529549	0.883468673	0.011433033	0.946210364
SCRIB	-0.199948956	0.667587354	-0.191453849	0.261404923	-0.204797455	0.577471298
SCRN2	-0.036865955	0.746458448	-0.030217758	0.61318791	-0.032684736	0.80240073
SCRN3	0.210856934	0.040604329	0.217351565	0.005683365	0.219664038	0.078530269
SCUBE1	0.018433847	0.905335902	0.025067859	0.727640782	0.02716148	0.866403566
SCX	-0.210332711	0.523717594	-0.204376967	0.297195021	-0.194275237	0.64473767
SCYL1	-0.102576625	0.187129718	-0.095975236	0.064689736	-0.096658161	0.266157342
SCYL2	0.083122818	0.396022562	0.089731582	0.14210732	0.089358077	0.435396614
SCYL3	0.102659894	0.401775581	0.109124462	0.162968129	0.109300886	0.422965408
SDAD1	-0.053596827	0.752186939	-0.04743816	0.588112078	-0.04467302	0.828655939
SDAD1P1	-0.065629849	0.647609697	-0.059206495	0.446041031	-0.055813187	0.730179453
SDC1	-0.124050701	0.102633966	-0.117400634	0.02445871	-0.117275819	0.167800615
SDC3	0.106600595	0.353134976	0.113093637	0.108976933	0.113380993	0.383093276
SDC4	-0.095121909	0.145952926	-0.088627834	0.068402087	-0.088888377	0.231298588
SDCBP	0.167283832	0.065216024	0.173700145	0.00930555	0.174568567	0.133386286
SDCBP2	-0.080469064	0.76170808	-0.073831363	0.588717665	-0.071117821	0.813977963
SDCBP2-AS1	0.161121409	0.660684852	0.167279997	0.378701052	0.1589138	0.693682667
SDCCAG3	-0.055925854	0.552672252	-0.049433062	0.371335144	-0.051690116	0.636597685
SDCCAG8	-0.317602658	0.572503386	-0.311408876	0.144066913	-0.350612515	0.360958004
SDE2	-0.181173063	0.079410923	-0.174512511	0.016544226	-0.172617185	0.176269047
SDF2	-0.005733627	0.975659821	0.001076966	0.998344323	0.006499261	0.977603955
SDF2L1	0.013084117	0.93682931	0.019507089	0.774779072	0.01861089	0.915156733
SDF4	-0.063785379	0.583632518	-0.05699892	0.344268835	-0.056154717	0.654989231
SDHA	-0.215062954	0.000424841	-0.208596854	7.62E-05	-0.20763293	0.012236187
SDHAF1	-0.153568144	0.273863235	-0.147441194	0.11271714	-0.144076786	0.391937662
SDHAF2	-0.022409652	0.913065093	-0.015927891	0.874320787	-0.018258288	0.940836289
SDHAF3	0.079321474	0.67991956	0.085846903	0.399454756	0.078414193	0.726918443
SDHAF4	0.093162668	0.6548139	0.099353561	0.381792984	0.101355763	0.663976602
SDHAP1	-0.179416297	0.155495412	-0.172992023	0.05185182	-0.168043415	0.258184136
SDHAP2	-0.025258922	0.933718237	-0.018955619	0.881943986	-0.0100577	0.979058409
SDHAP3	-0.3312161	0.097239627	-0.324896754	0.021170719	-0.327840184	0.143517453
SDHB	0.09406246	0.4948566	0.100435493	0.213109426	0.104213846	0.517293103
SDHC	-0.063042263	0.567225956	-0.055966503	0.346128497	-0.052875585	0.671758608
SDHD	0.034208913	0.784782493	0.041025963	0.498110757	0.04369113	0.742720361
SDK1	-0.120904997	0.225659911	-0.114125884	0.075541944	-0.113501671	0.326769048
SDK2	-0.128819715	0.186792647	-0.122468475	0.057528299	-0.122553303	0.285578003
SDR39U1	0.078914729	0.42215046	0.0852701	0.157573975	0.083646564	0.454705139
SEC11A	0.036211813	0.758780305	0.042652939	0.469805234	0.042842401	0.738443959
SEC11C	-0.024388182	0.897238132	-0.01799838	0.844656375	-0.02232713	0.919683534
SEC13	-0.111011066	0.184021785	-0.104437829	0.059788635	-0.10534297	0.267008273
SEC14L1	-0.060336052	0.592124066	-0.053542927	0.369547499	-0.052430804	0.672405762
SEC14L4	-0.082222351	0.4504686	-0.075789183	0.248291105	-0.07835253	0.538084053
SEC16A	-0.054869915	0.547974323	-0.048301533	0.366387899	-0.048165466	0.653613106
SEC22A	0.113585871	0.47531284	0.120029719	0.212465147	0.124259784	0.512625595
SEC22B	0.062057764	0.509839161	0.068570348	0.223350396	0.069543861	0.514375539
