NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
CDC37L1-DT	1	CDC37L1-AS1	
NAT10	1	NAT10	
NBPF20	1	NBPF20	
NAT14	1	NAT14	
NBPF26	1	NBPF26	
NANP	1	NANP	
MAP1LC3B	1	MAP1LC3B	
ODR4	1	C1orf27	
NEDD8-MDP1	1	NEDD8-MDP1	
MIS18BP1	1	MIS18BP1	
MAP1LC3C	1	MAP1LC3C	
CHAMP1	1	CHAMP1	
NANS	1	NANS	
HTATIP2	1	HTATIP2	
HSPB1P2	1	HSPB1P2	
CAP1	1	CAP1	
APOBEC2	1	APOBEC2	
NBPF10	1	NBPF10	
NBPF12	1	NBPF12	
NBPF11	1	NBPF11	
NBPF14	1	NBPF14	
NBPF15	1	NBPF15	
NBPF19	1	NBPF19	
CANX	1	CANX	
MFGE8	1	MFGE8	
FJX1	1	FJX1	
DDR2	1	DDR2	
NAPA	1	NAPA	
YAP1	1	YAP1	
NAPB	1	NAPB	
GNAI3	1	GNAI3	
CAPG	1	CAPG	
GNAI1	1	GNAI1	
NAPG	1	NAPG	
GNAI2	1	GNAI2	
PNMA1	1	PNMA1	
EPS15	1	EPS15	
CAP2	1	CAP2	
GABBR2	1	GABBR2	
GABBR1	1	GABBR1	
TTC1	1	TTC1	
PNMA2	1	PNMA2	
NAPA-AS1	1	NAPA-AS1	
TTC9	1	TTC9	
ITCH	1	ITCH	
TTC8	1	TTC8	
TBC1D3K	1	TBC1D3K	
TBC1D3L	1	TBC1D3L	
TTC5	1	TTC5	
TTC4	1	TTC4	
TTC3	1	TTC3	
RTN4IP1	1	RTN4IP1	
CAPS	1	CAPS	
NARF	1	NARF	
TBC1D3B	1	TBC1D3B	
SNORD1C	1	SNORD1C	
SNORD1A	1	SNORD1A	
TBC1D3E	1	TBC1D3E	
SNORD1B	1	SNORD1B	
TBC1D3F	1	TBC1D3F	
MSMO1	1	MSMO1	
TBC1D3C	1	TBC1D3C	
TTF2	1	TTF2	
TBC1D3D	1	TBC1D3D	
TTF1	1	TTF1	
TBC1D3I	1	TBC1D3I	
YARS1	1	YARS	
CARF	1	CARF	
YARS2	1	YARS2	
TBC1D3G	1	TBC1D3G	
TBC1D3H	1	TBC1D3H	
SNORD19	1	SNORD19	
AKR7A2	1	AKR7A2	
SNORD17	1	SNORD17	
AKR7A3	1	AKR7A3	
TBC1D31	1	TBC1D31	
TBC1D32	1	TBC1D32	
SNORD16	1	SNORD16	
TBC1D30	1	TBC1D30	
SNORD11	1	SNORD11	
SNORD12	1	SNORD12	
SNORD10	1	SNORD10	
CAST	1	CAST	
CASK	1	CASK	
CDKAL1	1	CDKAL1	
TBC1D2B	1	TBC1D2B	
TBC1D20	1	TBC1D20	
WDFY1	1	WDFY1	
TBC1D24	1	TBC1D24	
TBC1D25	1	TBC1D25	
WDFY3	1	WDFY3	
TBC1D23	1	TBC1D23	
WDFY2	1	WDFY2	
TSNARE1	1	TSNARE1	
CARS1	1	CARS	
CARS2	1	CARS2	
EMID1	1	EMID1	
TBC1D26	1	TBC1D26	
RNASEH1-DT	1	RNASEH1-AS1	
DDX6	1	DDX6	
GNAZ	1	GNAZ	
DDX5	1	DDX5	
TBC1D19	1	TBC1D19	
DDX4	1	DDX4	
PKDCC	1	PKDCC	
MAGEA12	1	MAGEA12	
DDX1	1	DDX1	
SNORD3C	1	SNORD3C	
SNORD3D	1	SNORD3D	
SNORD3A	1	SNORD3A	
VCPIP1	1	VCPIP1	
IRAK1	1	IRAK1	
SNORD37	1	SNORD37	
IRAK2	1	IRAK2	
TBC1D13	1	TBC1D13	
RHPN1	1	RHPN1	
SNORD33	1	SNORD33	
TBC1D14	1	TBC1D14	
SNORD34	1	SNORD34	
TBC1D12	1	TBC1D12	
RHPN2	1	RHPN2	
TBC1D17	1	TBC1D17	
MAGEA11	1	MAGEA11	
TBC1D15	1	TBC1D15	
TBC1D16	1	TBC1D16	
CAV2	1	CAV2	
CAV1	1	CAV1	
CNOT10	1	CNOT10	
GNAO1	1	GNAO1	
UEVLD	1	UEVLD	
GNAL	1	GNAL	
NASP	1	NASP	
NAT1	1	NAT1	
SNORD26	1	SNORD26	
CNOT11	1	CNOT11	
GNAQ	1	GNAQ	
GNB2	1	GNB2	
SNORD24	1	SNORD24	
GNB1	1	GNB1	
SNORD25	1	SNORD25	
GNAS	1	GNAS	
GNB4	1	GNB4	
SNORD22	1	SNORD22	
GNB3	1	GNB3	
SNORD20	1	SNORD20	
GNB5	1	GNB5	
SNORD21	1	SNORD21	
NAT9	1	NAT9	
SLC35E2B	1	SLC35E2B	
SLC35E2A	1	SLC35E2	
DYRK4	1	DYRK4	
DYRK3	1	DYRK3	
DYRK2	1	DYRK2	
HP1BP3	1	HP1BP3	
ARHGEF34P	1	ARHGEF34P	
DPY30	1	DPY30	
RND1	1	RND1	
IDI2-AS1	1	IDI2-AS1	
SNORD57	1	SNORD57	
MYO18B	1	MYO18B	
MYO18A	1	MYO18A	
SNORD55	1	SNORD55	
FBXL19-AS1	1	FBXL19-AS1	
SNORD53	1	SNORD53	
SNORD54	1	SNORD54	
CARMN	1	CARMN	
NAT8B	1	NAT8B	
PDPK1	1	PDPK1	
RNY3P15	1	RNY3P15	
NAV1	1	NAV1	
SNORD4B	1	SNORD4B	
NAV2	1	NAV2	
IRAK4	1	IRAK4	
QRSL1	1	QRSL1	
MAGEA2B	1	MAGEA2B	
SNORD4A	1	SNORD4A	
TTI2	1	TTI2	
TTI1	1	TTI1	
TAPBP	1	TAPBP	
SNORD46	1	SNORD46	
GNB1L	1	GNB1L	
NUCB1-AS1	1	NUCB1-AS1	
SNORD43	1	SNORD43	
NAT8L	1	NAT8L	
FAM72D	1	FAM72D	
SNORD41	1	SNORD41	
FAM72C	1	FAM72C	
FAM72B	1	FAM72B	
FAM72A	1	FAM72A	
NAXE	1	NAXE	
RNF8	1	RNF8	
RNF6	1	RNF6	
RSPH9	1	RSPH9	
RNF7	1	RNF7	
RNF4	1	RNF4	
RNF5	1	RNF5	
RNF2	1	RNF2	
GNG3	1	GNG3	
GNG5	1	GNG5	
GNG4	1	GNG4	
TRA2B	1	TRA2B	
GNG7	1	GNG7	
TRA2A	1	TRA2A	
RHOXF1-AS1	1	RHOXF1-AS1	
SNORD70	1	SNORD70	
TMED7-TICAM2	1	TMED7-TICAM2	
RSPH3	1	RSPH3	
MYO15B	1	MYO15B	
MYO15A	1	MYO15A	
CARM1	1	CARM1	
SIMC1	1	SIMC1	
SNORD68	1	SNORD68	
SNORD69	1	SNORD69	
SNORD67	1	SNORD67	
STIMATE-MUSTN1	1	TMEM110-MUSTN1	
NAXD	1	NAXD	
NRDE2	1	NRDE2	
SNORD63	1	SNORD63	
PHB1	1	PHB	
RNH1	1	RNH1	
GPATCH2	1	GPATCH2	
GPATCH1	1	GPATCH1	
HNRNPU	1	HNRNPU	
HNRNPR	1	HNRNPR	
GPATCH4	1	GPATCH4	
PHAX	1	PHAX	
ADARB1	1	ADARB1	
GPATCH3	1	GPATCH3	
PHB2	1	PHB2	
GPATCH8	1	GPATCH8	
SNORD99	1	SNORD99	
MIR22HG	1	MIR22HG	
SNORD97	1	SNORD97	
SNORD93	1	SNORD93	
CMKLR2	1	GPR1	
CMKLR1	1	CMKLR1	
SNORD94	1	SNORD94	
DDX17	1	DDX17	
DDX18	1	DDX18	
DDX11	1	DDX11	
DDX10	1	DDX10	
SNORD89	1	SNORD89	
SNORD86	1	SNORD86	
SNORD87	1	SNORD87	
ASTN2	1	ASTN2	
RHNO1	1	RHNO1	
ZNF398	1	ZNF398	
ZNF397	1	ZNF397	
ZNF396	1	ZNF396	
TUBAP2	1	TUBAP2	
ZNF395	1	ZNF395	
ZNF394	1	ZNF394	
PDXDC1	1	PDXDC1	
ZNF391	1	ZNF391	
TBC1D3P1-DHX40P1	1	TBC1D3P1-DHX40P1	
NTHL1	1	NTHL1	
PLEK2	1	PLEK2	
NCKAP1L	1	NCKAP1L	
NRBF2	1	NRBF2	
NHEJ1	1	NHEJ1	
ZNF384	1	ZNF384	
PHC2	1	PHC2	
PRELID1	1	PRELID1	
PHC1	1	PHC1	
ZNF383	1	ZNF383	
ZNF382	1	ZNF382	
PHC3	1	PHC3	
RPSAP71	1	RPSAP71	
PAFAH2	1	PAFAH2	
HNRNPL	1	HNRNPL	
EHD1	1	EHD1	
EHD2	1	EHD2	
HNRNPM	1	HNRNPM	
SQLE	1	SQLE	
EHD4	1	EHD4	
HNRNPK	1	HNRNPK	
ZNF37A	1	ZNF37A	
HNRNPF	1	HNRNPF	
HNRNPD	1	HNRNPD	
LYPLAL1-AS1	1	LYPLAL1-AS1	
HNRNPC	1	HNRNPC	
DANCR	1	DANCR	
ITPA	1	ITPA	
PHF3	1	PHF3	
PHF2	1	PHF2	
PHF1	1	PHF1	
PHF7	1	PHF7	
ABCC10	1	ABCC10	
RPSAP61	1	RPSAP61	
ABCC11	1	ABCC11	
PHF6	1	PHF6	
PHEX	1	PHEX	
PHF8	1	PHF8	
ZNF280D	1	ZNF280D	
C1QTNF4	1	C1QTNF4	
RPSAP54	1	RPSAP54	
C1QTNF3	1	C1QTNF3	
CATIP	1	CATIP	
C1QTNF1	1	C1QTNF1	
TCTN3	1	TCTN3	
ZNF280A	1	ZNF280A	
C1QTNF6	1	C1QTNF6	
TCTN2	1	TCTN2	
MIR3613	1	MIR3613	
ZNF280B	1	ZNF280B	
ZNF280C	1	ZNF280C	
TCTN1	1	TCTN1	
DENND6A-AS1	1	DENND6A-AS1	
RBPMS2	1	RBPMS2	
DNAJC9-AS1	1	DNAJC9-AS1	
JARID2	1	JARID2	
ZNF367	1	ZNF367	
GRAMD2B	1	GRAMD3	
ZNF362	1	ZNF362	
GRAMD2A	1	GRAMD2	
ELMOD2	1	ELMOD2	
ELMOD1	1	ELMOD1	
ELMOD3	1	ELMOD3	
GNL2	1	GNL2	
COQ10B	1	COQ10B	
MIR635	1	MIR635	
COQ10A	1	COQ10A	
GNL3	1	GNL3	
APBB1IP	1	APBB1IP	
SIKE1	1	SIKE1	
TUBB2B	1	TUBB2B	
MIR641	1	MIR641	
TUBB2A	1	TUBB2A	
ZEB1	1	ZEB1	
RPSAP47	1	RPSAP47	
RPSAP45	1	RPSAP45	
ZNF358	1	ZNF358	
GRAMD1C	1	GRAMD1C	
GRAMD1B	1	GRAMD1B	
GRAMD1A	1	GRAMD1A	
NBAS	1	NBAS	
ZNF350	1	ZNF350	
RNMT	1	RNMT	
WDR45B	1	WDR45B	
MIR647	1	MIR647	
DNAAF4-CCPG1	1	DYX1C1-CCPG1	
NECTIN3-AS1	1	PVRL3-AS1	
ZNF347	1	ZNF347	
ZNF346	1	ZNF346	
ZNF345	1	ZNF345	
DEDD	1	DEDD	
ZNF343	1	ZNF343	
ZNF341	1	ZNF341	
GLYCTK	1	GLYCTK	
ZFYVE9P1	1	ZFYVE9P1	
DEF8	1	DEF8	
TUBB4B	1	TUBB4B	
DEF6	1	DEF6	
GNMT	1	GNMT	
ZNF33B	1	ZNF33B	
ZNF33A	1	ZNF33A	
WASIR2	1	WASIR2	
RNU1-103P	1	RNU1-103P	
ZNF337	1	ZNF337	
RPSAP26	1	RPSAP26	
ZNF335	1	ZNF335	
ZNF334	1	ZNF334	
ZNF333	1	ZNF333	
ZNF331	1	ZNF331	
ZNF330	1	ZNF330	
VKORC1L1	1	VKORC1L1	
TMEM131L	1	KIAA0922	
TM7SF3	1	TM7SF3	
TM7SF2	1	TM7SF2	
NRBP2	1	NRBP2	
DEPTOR	1	DEPTOR	
PDCL3P5	1	PDCL3P5	
FCGRT	1	FCGRT	
PDCL3P4	1	PDCL3P4	
SLCO2B1	1	SLCO2B1	
MALINC1	1	LINC01024	
ZNF329	1	ZNF329	
MIR3651	1	MIR3651	
ZNF326	1	ZNF326	
ZNF324	1	ZNF324	
ZNF322	1	ZNF322	
ZNF320	1	ZNF320	
SERF1A	1	SERF1A	
SERF1B	1	SERF1B	
PAGE2B	1	PAGE2B	
THNSL1	1	THNSL1	
SNORD18B	1	SNORD18B	
THNSL2	1	THNSL2	
SNORD18A	1	SNORD18A	
NRBP1	1	NRBP1	
SNORD18C	1	SNORD18C	
CXorf65	1	CXorf65	
MIR3649	1	MIR3649	
ZNF319	1	ZNF319	
ZNF318	1	ZNF318	
ZNF317	1	ZNF317	
ZNF316	1	ZNF316	
PHIP	1	PHIP	
SREK1	1	SREK1	
FAM8A1	1	FAM8A1	
MXRA5Y	1	MXRA5Y	
CBFB	1	CBFB	
CBX1P3	1	CBX1P3	
CBX1P1	1	CBX1P1	
SNORD19B	1	SNORD19B	
YBEY	1	YBEY	
ZNF304	1	ZNF304	
ZNF302	1	ZNF302	
TMEM132E	1	TMEM132E	
POLR3GL	1	POLR3GL	
TMEM132B	1	TMEM132B	
RPL41P1	1	RPL41P1	
TMEM132A	1	TMEM132A	
RPL41P2	1	RPL41P2	
TUBB8B	1	TUBB8P12	
PHKB	1	PHKB	
MIR616	1	MIR616	
NBDY	1	LINC01420	
ID2-AS1	1	ID2-AS1	
REEP1	1	REEP1	
MIR621	1	MIR621	
ADCY10	1	ADCY10	
IRAK1BP1	1	IRAK1BP1	
REEP5	1	REEP5	
NBEA	1	NBEA	
REEP4	1	REEP4	
MIR3621	1	MIR3621	
REEP3	1	REEP3	
REEP2	1	REEP2	
RPL41P5	1	RPL41P5	
REEP6	1	REEP6	
DIDO1	1	DIDO1	
TTLL10-AS1	1	TTLL10-AS1	
CXorf38	1	CXorf38	
RO60	1	TROVE2	
PSTPIP1	1	PSTPIP1	
PSTPIP2	1	PSTPIP2	
RNU6-46P	1	RNU6-46P	
SNORD14B	1	SNORD14B	
SNORD14A	1	SNORD14A	
SNORD14D	1	SNORD14D	
CDADC1	1	CDADC1	
SNORD14C	1	SNORD14C	
SNORD14E	1	SNORD14E	
HAUS4	1	HAUS4	
FAAH2	1	FAAH2	
HAUS3	1	HAUS3	
HAUS6	1	HAUS6	
HAUS5	1	HAUS5	
HAUS2	1	HAUS2	
GRTP1-AS1	1	GRTP1-AS1	
HAUS1	1	HAUS1	
CCDC74B	1	CCDC74B	
CCDC74A	1	CCDC74A	
PECAM1	1	PECAM1	
MIR3685	1	MIR3685	
ECEL1P2	1	ECEL1P2	
MIR3682	1	MIR3682	
ECEL1P1	1	ECEL1P1	
SNORD15B	1	SNORD15B	
FRRS1	1	FRRS1	
RPEL1	1	RPEL1	
EI24	1	EI24	
NLRC5	1	NLRC5	
DENND3	1	DENND3	
CYP3A5	1	CYP3A5	
SNORD15A	1	SNORD15A	
CYP3A7	1	CYP3A7	
C1DP1	1	C1DP1	
TGFBR3L	1	TGFBR3L	
ASTE1	1	ASTE1	
HAUS8	1	HAUS8	
FIP1L1	1	FIP1L1	
MIR3677	1	MIR3677	
HAUS7	1	HAUS7	
FKTN	1	FKTN	
MLXIP	1	MLXIP	
COL4A2-AS1	1	COL4A2-AS1	
FKRP	1	FKRP	
NCKAP5L	1	NCKAP5L	
CYP51A1	1	CYP51A1	
MIR365A	1	MIR365A	
COL4A2-AS2	1	COL4A2-AS2	
CEACAM19	1	CEACAM19	
DOLPP1	1	DOLPP1	
MIR3662	1	MIR3662	
MIR3661	1	MIR3661	
PI16	1	PI16	
NECTIN4	1	NECTIN4	
NECTIN3	1	NECTIN3	
NECTIN2	1	NECTIN2	
NECTIN1	1	NECTIN1	
IFI27L1	1	IFI27L1	
IFI27L2	1	IFI27L2	
ISCA2	1	ISCA2	
ISCA1	1	ISCA1	
RN7SL834P	1	RN7SL834P	
FAM89B	1	FAM89B	
FAM89A	1	FAM89A	
CBLC	1	CBLC	
CBLB	1	CBLB	
MAGEA8	1	MAGEA8	
FLAD1	1	FLAD1	
PCLAF	1	KIAA0101	
MAGEA2	1	MAGEA2	
DENR	1	DENR	
MAGEA6	1	MAGEA6	
TBC1D10A	1	TBC1D10A	
MAGEA3	1	MAGEA3	
TBC1D10B	1	TBC1D10B	
LAMTOR5P1	1	LAMTOR5P1	
METTL1	1	METTL1	
METTL3	1	METTL3	
HSD11B1L	1	HSD11B1L	
SNORD100	1	SNORD100	
KATNAL1	1	KATNAL1	
CYP2U1	1	CYP2U1	
SNORD102	1	SNORD102	
KATNAL2	1	KATNAL2	
SNORD101	1	SNORD101	
SNORD104	1	SNORD104	
TRERNA1	1	TRERNA1	
ZNF747-DT	1	AC002310.12	
NBL1	1	NBL1	
BLZF1	1	BLZF1	
CASZ1	1	CASZ1	
DCUN1D5	1	DCUN1D5	
RN7SL832P	1	RN7SL832P	
MAGED1	1	MAGED1	
DCUN1D3	1	DCUN1D3	
DCUN1D4	1	DCUN1D4	
DCUN1D1	1	DCUN1D1	
DCUN1D2	1	DCUN1D2	
SNORD118	1	SNORD118	
SNORD110	1	SNORD110	
RALGDS	1	RALGDS	
ZRANB3	1	ZRANB3	
ZRANB1	1	ZRANB1	
SNORD12B	1	SNORD12B	
ZRANB2	1	ZRANB2	
MAGEE1	1	MAGEE1	
SNORD12C	1	SNORD12C	
ATPSCKMT	1	FAM173B	
REX1BD	1	C19orf60	
DERA	1	DERA	
SNORD124	1	SNORD124	
CYP2S1	1	CYP2S1	
SNORD125	1	SNORD125	
MAGED4	1	MAGED4	
RAET1K	1	RAET1K	
MAGED2	1	MAGED2	
DET1	1	DET1	
ROBO3	1	ROBO3	
MAGEF1	1	MAGEF1	
SRA1	1	SRA1	
SGF29	1	SGF29	
ROBO1	1	ROBO1	
SLC22A13	1	SLC22A13	
SLC22A14	1	SLC22A14	
SLC22A15	1	SLC22A15	
SLC22A17	1	SLC22A17	
SLC22A18	1	SLC22A18	
CHMP1B	1	CHMP1B	
CHMP1A	1	CHMP1A	
HRAS	1	HRAS	
SLC22A11	1	SLC22A11	
ZER1	1	ZER1	
TUBB	1	TUBB	
PPRC1	1	PPRC1	
ITFG2	1	ITFG2	
ITFG1	1	ITFG1	
TOPORS	1	TOPORS	
SLC22A23	1	SLC22A23	
FAM86C1P	1	FAM86C1	
DCST1	1	DCST1	
DCST2	1	DCST2	
METTL4	1	METTL4	
METTL5	1	METTL5	
GPBP1L1	1	GPBP1L1	
METTL6	1	METTL6	
METTL8	1	METTL8	
METTL9	1	METTL9	
SLC22A31	1	SLC22A31	
CBR4	1	CBR4	
SCGB1B2P	1	SCGB1B2P	
RTRAF	1	C14orf166	
CBR3	1	CBR3	
UBL4A	1	UBL4A	
LHFPL5	1	LHFPL5	
FAM86C2P	1	FAM86C2P	
LHFPL2	1	LHFPL2	
NBR2	1	NBR2	
CYP2W1	1	CYP2W1	
LHFPL6	1	LHFP	
NBR1	1	NBR1	
GUCY1B2	1	GUCY1B2	
KDM1A	1	KDM1A	
KDM1B	1	KDM1B	
MRFAP1	1	MRFAP1	
NARS1	1	NARS	
RPSAP12	1	RPSAP12	
NARS2	1	NARS2	
RPSAP11	1	RPSAP11	
RPSAP18	1	RPSAP18	
RPSAP17	1	RPSAP17	
NRCAM	1	NRCAM	
RPSAP15	1	RPSAP15	
RPS6P25	1	RPS6P25	
FAM81A	1	FAM81A	
RPSAP19	1	RPSAP19	
GUCY1A2	1	GUCY1A2	
PHYH	1	PHYH	
GAS2L3	1	GAS2L3	
KDM2A	1	KDM2A	
KDM2B	1	KDM2B	
SYCE1L	1	SYCE1L	
TUG1	1	TUG1	
DEXI	1	DEXI	
RNASEH1P1	1	RNASEH1P1	
TUFM	1	TUFM	
SATB2-AS1	1	SATB2-AS1	
CHMP4C	1	CHMP4C	
CHMP4B	1	CHMP4B	
CHMP4A	1	CHMP4A	
ARL4AP2	1	ARL4AP2	
FAM83H	1	FAM83H	
FAM83G	1	FAM83G	
TRPM2-AS	1	TRPM2-AS	
FAM83F	1	FAM83F	
HRH1	1	HRH1	
FAM83E	1	FAM83E	
NLRP9	1	NLRP9	
NLRP6	1	NLRP6	
NLRP7	1	NLRP7	
NLRP2	1	NLRP2	
NLRP3	1	NLRP3	
NLRP1	1	NLRP1	
CLSPN	1	CLSPN	
FAM83D	1	FAM83D	
GAS2L1	1	GAS2L1	
FAM83B	1	FAM83B	
CBX8	1	CBX8	
CBX7	1	CBX7	
CBX6	1	CBX6	
CBX5	1	CBX5	
CBX4	1	CBX4	
CBX3	1	CBX3	
CBX2	1	CBX2	
CBX1	1	CBX1	
AMACR	1	AMACR	
CAPRIN1	1	CAPRIN1	
CHMP2B	1	CHMP2B	
CAPRIN2	1	CAPRIN2	
CASS4	1	CASS4	
CHMP2A	1	CHMP2A	
LRP10	1	LRP10	
LRP12	1	LRP12	
BMPR1A	1	BMPR1A	
LRP11	1	LRP11	
KDM5A	1	KDM5A	
MUS81	1	MUS81	
CFAP418-AS1	1	C8orf37-AS1	
KDM5B	1	KDM5B	
KDM5C	1	KDM5C	
KDM5D	1	KDM5D	
CBY3	1	CBY3	
CBY1	1	CBY1	
YBX2	1	YBX2	
YBX1	1	YBX1	
YBX3	1	YBX3	
HS2ST1	1	HS2ST1	
MIR589	1	MIR589	
CASP9	1	CASP9	
SPRED3	1	SPRED3	
FLCN	1	FLCN	
SPRED2	1	SPRED2	
ZKSCAN8P1	1	ZNF192P1	
CASP7	1	CASP7	
SPRED1	1	SPRED1	
CASP8	1	CASP8	
LRP5L	1	LRP5L	
CASP6	1	CASP6	
CASP3	1	CASP3	
CASP4	1	CASP4	
FAM85B	1	FAM85B	
CASP2	1	CASP2	
MIR590	1	MIR590	
RIMBP3B	1	RIMBP3B	
KDM6A	1	KDM6A	
KDM6B	1	KDM6B	
PROSER2	1	PROSER2	
PROSER1	1	PROSER1	
SPATS2	1	SPATS2	
SLFNL1-AS1	1	SLFNL1-AS1	
POMGNT2	1	POMGNT2	
POMGNT1	1	POMGNT1	
CASQ2	1	CASQ2	
CASQ1	1	CASQ1	
KDM7A	1	KDM7A	
VAC14	1	VAC14	
KDM3A	1	KDM3A	
KDM3B	1	KDM3B	
PERM1	1	PERM1	
THBS4	1	THBS4	
WASHC5-AS1	1	KIAA0196-AS1	
TBRG4	1	TBRG4	
THBS3	1	THBS3	
GNA13	1	GNA13	
TBRG1	1	TBRG1	
VIM-AS1	1	VIM-AS1	
AFG3L1P	1	AFG3L1P	
GNA11	1	GNA11	
GNA12	1	GNA12	
ZNF286B	1	ZNF286B	
SND1-IT1	1	SND1-IT1	
ZNF286A	1	ZNF286A	
RPL18AP3	1	RPL18AP3	
KDM4A	1	KDM4A	
TCF7L2	1	TCF7L2	
KDM4B	1	KDM4B	
TCF7L1	1	TCF7L1	
KDM4C	1	KDM4C	
KDM4D	1	KDM4D	
CDK2AP2	1	CDK2AP2	
CDK2AP1	1	CDK2AP1	
LPIN1	1	LPIN1	
KLHL7-DT	1	KLHL7-AS1	
LPIN2	1	LPIN2	
LPIN3	1	LPIN3	
MT-ND4L	1	MT-ND4L	
CHIC2	1	CHIC2	
ZNF296	1	ZNF296	
OSGEPL1	1	OSGEPL1	
UXS1	1	UXS1	
ZNF292	1	ZNF292	
SPRING1	1	C12orf49	
KRTCAP3	1	KRTCAP3	
KRTCAP2	1	KRTCAP2	
AS3MT	1	AS3MT	
A1BG-AS1	1	A1BG-AS1	
MEF2A	1	MEF2A	
ZNF287	1	ZNF287	
CHID1	1	CHID1	
WDHD1	1	WDHD1	
MEF2C	1	MEF2C	
RBFOX2	1	RBFOX2	
ZNF284	1	ZNF284	
MEF2B	1	MEF2B	
LRRC37A17P	1	LRRC37A17P	
RBFOX3	1	RBFOX3	
ZNF283	1	ZNF283	
ZNF282	1	ZNF282	
ZNF281	1	ZNF281	
SETMAR	1	SETMAR	
LRRC37B	1	LRRC37B	
LRRC37A	1	LRRC37A	
USP2-AS1	1	USP2-AS1	
EID1	1	EID1	
EID2	1	EID2	
DDX39A	1	DDX39A	
EID3	1	EID3	
DDX39B	1	DDX39B	
LETMD1	1	LETMD1	
ZNF277	1	ZNF277	
ZNF276	1	ZNF276	
ZNF275	1	ZNF275	
PIF1	1	PIF1	
ZBTB8A	1	ZBTB8A	
ZNF274	1	ZNF274	
CELA3B	1	CELA3B	
ZNF273	1	ZNF273	
ABCB6	1	ABCB6	
ABCB7	1	ABCB7	
FLII	1	FLII	
HHLA3	1	HHLA3	
TLK2P1	1	TLK2P1	
COPS7B	1	COPS7B	
COPS7A	1	COPS7A	
ABCB8	1	ABCB8	
TAPBPL	1	TAPBPL	
IQGAP1	1	IQGAP1	
ABCB9	1	ABCB9	
IQGAP3	1	IQGAP3	
PCNX3	1	PCNX3	
PCNX4	1	PCNX4	
PCNX1	1	PCNX1	
PCNX2	1	PCNX2	
GRPEL1	1	GRPEL1	
CHASERR	1	LINC01578	
GRPEL2	1	GRPEL2	
ZBTB7B	1	ZBTB7B	
ZNF268	1	ZNF268	
ZBTB7A	1	ZBTB7A	
ZNF267	1	ZNF267	
ZNF266	1	ZNF266	
ABCA1	1	ABCA1	
ZNF264	1	ZNF264	
ABCA2	1	ABCA2	
PIGUP1	1	PIGUP1	
LRRC37A15P	1	LRRC37A15P	
ZNF263	1	ZNF263	
SRMS	1	SRMS	
ABCA5	1	ABCA5	
ZNF260	1	ZNF260	
ABCA3	1	ABCA3	
ABCA4	1	ABCA4	
ABCA7	1	ABCA7	
H1-0	1	H1F0	
H1-3	1	HIST1H1D	
EIF1	1	EIF1	
H1-5	1	HIST1H1B	
H1-4	1	HIST1H1E	
FERMT1	1	FERMT1	
FANCD2P2	1	FANCD2P2	
EIF5	1	EIF5	
FANCD2OS	1	FANCD2OS	
EIF6	1	EIF6	
ZFAT	1	ZFAT	
HROB	1	C17orf53	
ZNF257	1	ZNF257	
ZBTB8B	1	ZBTB8B	
FERMT2	1	FERMT2	
ZNF256	1	ZNF256	
FERMT3	1	FERMT3	
PIGS	1	PIGS	
ZNF254	1	ZNF254	
ZNF253	1	ZNF253	
PIGU	1	PIGU	
TUT7	1	ZCCHC6	
PIGT	1	PIGT	
ZNF251	1	ZNF251	
PIGO	1	PIGO	
ZNF250	1	ZNF250	
PIGN	1	PIGN	
TUT4	1	ZCCHC11	
PIGQ	1	PIGQ	
NCAN	1	NCAN	
PIGP	1	PIGP	
PIGZ	1	PIGZ	
LRRC3	1	LRRC3	
PIGV	1	PIGV	
PIGY	1	PIGY	
LRRC1	1	LRRC1	
PIGX	1	PIGX	
LMBR1	1	LMBR1	
EDRF1	1	EDRF1	
NELFCD	1	NELFCD	
ZNF248	1	ZNF248	
OFD1	1	OFD1	
LYPLA2	1	LYPLA2	
SS18	1	SS18	
DFFB	1	DFFB	
TVP23CP2	1	TVP23CP2	
CLUL1	1	CLUL1	
LYPLA1	1	LYPLA1	
DFFA	1	DFFA	
ROM1	1	ROM1	
PIFO	1	PIFO	
SRP9	1	SRP9	
PIGC	1	PIGC	
GON7	1	GON7	
PIGB	1	PIGB	
PIGA	1	PIGA	
TMEM106C	1	TMEM106C	
PIGK	1	PIGK	
TMEM106B	1	TMEM106B	
TUT1	1	TUT1	
PIGM	1	PIGM	
PIGL	1	PIGL	
ZNF236	1	ZNF236	
PIGG	1	PIGG	
PIGF	1	PIGF	
ZNF235	1	ZNF235	
TMEM106A	1	TMEM106A	
ZNF234	1	ZNF234	
PIGH	1	PIGH	
ZNF233	1	ZNF233	
ZNF232	1	ZNF232	
TAMALIN	1	GRASP	
ZNF230	1	ZNF230	
SRRT	1	SRRT	
PYCR1-AS1	1	RP11-498C9.13	
PET117	1	PET117	
BGLAP	1	BGLAP	
FLNA	1	FLNA	
ZNF227	1	ZNF227	
FLNB	1	FLNB	
NCDN	1	NCDN	
FLNC	1	FLNC	
ZNF226	1	ZNF226	
ZNF225	1	ZNF225	
MEF2D	1	MEF2D	
ZNF224	1	ZNF224	
ZNF221	1	ZNF221	
PET100	1	PET100	
FABP3	1	FABP3	
FABP6	1	FABP6	
FABP7	1	FABP7	
SRRD	1	SRRD	
