Symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Pval_threshold	FC1.2_threshold	FC1.5_threshold
UBE2H	20481.11522	-0.106239532	0.045646337	-2.327449247	0.019941367	0.048308798	TRUE	FALSE	FALSE
HPDL	1551.869857	-0.306451351	0.071425561	-4.290499753	1.78E-05	8.52E-05	TRUE	FALSE	FALSE
KTN1-AS1	713.4255419	-0.247208205	0.086126842	-2.870280633	0.004101076	0.012063452	TRUE	FALSE	FALSE
ARAP1	10245.19327	-0.485165284	0.040794509	-11.89290644	1.29E-32	7.81E-31	TRUE	FALSE	FALSE
PRR5	1299.709539	0.584460915	0.088082627	6.635371099	3.24E-11	3.50E-10	TRUE	FALSE	FALSE
ZFP91	6344.038718	-0.236584682	0.067895711	-3.484530589	0.000493001	0.001780782	TRUE	FALSE	FALSE
C17orf58	501.6731317	0.649675078	0.097013814	6.696727523	2.13E-11	2.36E-10	TRUE	FALSE	FALSE
BCDIN3D	608.1853413	0.759476653	0.111711586	6.798548676	1.06E-11	1.21E-10	TRUE	FALSE	FALSE
BCR	7711.155331	-0.307403595	0.044407077	-6.922400954	4.44E-12	5.33E-11	TRUE	FALSE	FALSE
FSCN2	452.4678844	-0.644521439	0.117383965	-5.490711104	4.00E-08	2.87E-07	TRUE	FALSE	FALSE
SPIN4	796.3226962	0.37365739	0.09432968	3.961185836	7.46E-05	0.00031831	TRUE	FALSE	FALSE
ZNF397	1822.412487	0.377528766	0.060794823	6.209883454	5.30E-10	4.94E-09	TRUE	FALSE	FALSE
KRT14	212.9021883	-1.350229302	0.477168101	-2.829672181	0.004659572	0.013495869	TRUE	TRUE	FALSE
TRABD2A	890.5039022	0.260066122	0.085987736	3.024455991	0.002490807	0.007722563	TRUE	FALSE	FALSE
PDZD7	2236.663125	-0.685271766	0.063432529	-10.80316011	3.33E-27	1.47E-25	TRUE	FALSE	FALSE
POFUT2	3489.77775	-0.226052901	0.054117606	-4.177067615	2.95E-05	0.000136093	TRUE	FALSE	FALSE
ERCC6L	779.2802879	0.261165512	0.085990636	3.037138975	0.002388353	0.007430918	TRUE	FALSE	FALSE
C1QL4	24.67728825	1.407034483	0.420379377	3.347058778	0.000816739	0.002817791	TRUE	TRUE	FALSE
ZNF395	45428.02458	-0.322136611	0.051845174	-6.213434871	5.18E-10	4.84E-09	TRUE	FALSE	FALSE
PPARA	3796.632755	-0.261131219	0.078836982	-3.312293434	0.000925344	0.003152979	TRUE	FALSE	FALSE
LINC01551	114.2621335	-0.53922309	0.191682065	-2.813111866	0.004906458	0.014152603	TRUE	FALSE	FALSE
EMID1	50.16805592	1.333682095	0.276220491	4.828324242	1.38E-06	7.83E-06	TRUE	TRUE	FALSE
ESPN	1491.286452	0.346872212	0.06945847	4.993951203	5.92E-07	3.58E-06	TRUE	FALSE	FALSE
PTRH1	547.965963	0.420671482	0.099228069	4.239440384	2.24E-05	0.000105495	TRUE	FALSE	FALSE
RPS19BP1	2139.136962	-0.269612239	0.062017228	-4.347376474	1.38E-05	6.74E-05	TRUE	FALSE	FALSE
TEAD1	26436.48323	-0.390662079	0.06247117	-6.253477831	4.01E-10	3.81E-09	TRUE	FALSE	FALSE
PLCD1	1058.612587	-0.416041073	0.074967506	-5.549618707	2.86E-08	2.09E-07	TRUE	FALSE	FALSE
ENTPD5	1933.576256	0.216379279	0.059884877	3.613254146	0.000302378	0.001149274	TRUE	FALSE	FALSE
MITF	41.7380892	0.91418008	0.341763346	2.674892114	0.00747533	0.020577861	TRUE	FALSE	FALSE
NAP1L1	44449.28248	0.227773078	0.056814204	4.009086879	6.10E-05	0.000263974	TRUE	FALSE	FALSE
SPATA21	24.82687957	1.189223442	0.496742539	2.394043891	0.016663755	0.04137813	TRUE	FALSE	FALSE
RNF220	13225.15944	-0.160926617	0.045449522	-3.540776898	0.000398951	0.001473717	TRUE	FALSE	FALSE
TSPYL4	1376.820089	0.243907848	0.074301624	3.282671853	0.001028283	0.003471796	TRUE	FALSE	FALSE
GCNT1	5680.724455	-0.546701128	0.054189063	-10.08877246	6.19E-24	2.22E-22	TRUE	FALSE	FALSE
FNBP1	3359.144963	0.154782729	0.054073288	2.862461917	0.004203638	0.012318902	TRUE	FALSE	FALSE
DYNC2H1	348.189425	0.765087085	0.125470492	6.097745164	1.08E-09	9.66E-09	TRUE	FALSE	FALSE
BCAM	10754.82286	0.245454881	0.056011777	4.38220132	1.17E-05	5.81E-05	TRUE	FALSE	FALSE
EPOR	808.6780743	0.373201114	0.08065256	4.627269267	3.71E-06	1.99E-05	TRUE	FALSE	FALSE
TAF9B	947.5448537	0.501117787	0.087960929	5.697049728	1.22E-08	9.35E-08	TRUE	FALSE	FALSE
PCDHB13	169.3260751	0.603314369	0.151647369	3.978403133	6.94E-05	0.000297665	TRUE	FALSE	FALSE
MAGI2	43.20004002	0.89326191	0.319712527	2.793953424	0.005206798	0.014907083	TRUE	FALSE	FALSE
COL4A1	79059.75121	-0.320780069	0.049465381	-6.484940883	8.88E-11	9.15E-10	TRUE	FALSE	FALSE
PTMA	82121.24871	0.157950004	0.056352125	2.802911229	0.005064361	0.014548345	TRUE	FALSE	FALSE
SIRT7	1769.155699	0.208319031	0.066637425	3.126156698	0.001771072	0.005662538	TRUE	FALSE	FALSE
IFT140	2789.340033	-0.297566881	0.06655821	-4.470776494	7.79E-06	3.99E-05	TRUE	FALSE	FALSE
SBK2	36.23779476	-0.921149063	0.377962185	-2.437146096	0.014803697	0.037295167	TRUE	FALSE	FALSE
TLR5	23.30835604	1.709640534	0.436871032	3.913375825	9.10E-05	0.000382374	TRUE	TRUE	TRUE
USP7	11268.89178	-0.289625713	0.051427185	-5.63176287	1.78E-08	1.34E-07	TRUE	FALSE	FALSE
DPPA3	26320.50018	-0.275389655	0.060120253	-4.580647001	4.64E-06	2.45E-05	TRUE	FALSE	FALSE
PLEKHN1	282.2174979	-0.453042572	0.145887312	-3.10542819	0.001900038	0.006033219	TRUE	FALSE	FALSE
ZNF385C	55.40217156	1.662757295	0.285327095	5.82754783	5.62E-09	4.55E-08	TRUE	TRUE	TRUE
TET3	67012.51647	-0.493400841	0.063662783	-7.750224216	9.17E-15	1.45E-13	TRUE	FALSE	FALSE
ISG15	1114.653203	-0.666664907	0.085480496	-7.799029424	6.24E-15	9.98E-14	TRUE	FALSE	FALSE
EXD3	755.7681935	0.379087352	0.084745968	4.473219943	7.71E-06	3.95E-05	TRUE	FALSE	FALSE
PERM1	9.220083086	-2.71964905	0.85672079	-3.174487047	0.001501016	0.004884174	TRUE	TRUE	TRUE
VMAC	236.8124694	0.933569184	0.150495715	6.203294117	5.53E-10	5.14E-09	TRUE	FALSE	FALSE
ERC2	25.56832659	1.228911994	0.456193628	2.693838578	0.007063436	0.019597574	TRUE	TRUE	FALSE
B3GLCT	224.2099115	1.132114585	0.148156879	7.641323097	2.15E-14	3.27E-13	TRUE	FALSE	FALSE
SPRY4	695.079701	-2.304777457	0.104055388	-22.14952536	1.05E-108	1.53E-105	TRUE	TRUE	TRUE
ERAS	24.75905567	1.19018822	0.415088443	2.867312354	0.004139742	0.01215534	TRUE	FALSE	FALSE
TRPV2	86.83180749	-1.287609654	0.250446276	-5.141260942	2.73E-07	1.73E-06	TRUE	TRUE	FALSE
TMEM203	3374.141354	0.167411616	0.060276583	2.777390637	0.005479728	0.015592087	TRUE	FALSE	FALSE
NHEJ1	1806.074636	-0.245832684	0.069174066	-3.553827307	0.000379668	0.001410415	TRUE	FALSE	FALSE
FANCA	3787.302852	0.172605071	0.056150865	3.073952119	0.002112433	0.006652696	TRUE	FALSE	FALSE
SECISBP2	4424.126917	-0.129715621	0.054743096	-2.369533869	0.017810524	0.043808212	TRUE	FALSE	FALSE
SEMA4D	852.0071652	0.468165424	0.091731765	5.103634771	3.33E-07	2.09E-06	TRUE	FALSE	FALSE
LIN28B	28747.2242	-0.251800493	0.055972773	-4.498624586	6.84E-06	3.53E-05	TRUE	FALSE	FALSE
FAM69C	814.708712	-0.917910321	0.095753545	-9.586175882	9.14E-22	2.70E-20	TRUE	FALSE	FALSE
MCRS1	5188.748801	-0.338067776	0.066159064	-5.109923764	3.22E-07	2.02E-06	TRUE	FALSE	FALSE
ZNF70	535.3196572	0.366447763	0.108808607	3.367819621	0.000757651	0.002629519	TRUE	FALSE	FALSE
ZFP69	486.2599156	0.437427596	0.105157277	4.159746341	3.19E-05	0.000145818	TRUE	FALSE	FALSE
C2orf78	4.795834728	3.512279504	1.183718629	2.967157413	0.00300567	0.009147653	TRUE	TRUE	TRUE
EIF4EBP1	3141.548061	-1.021223346	0.081482407	-12.53305325	4.92E-36	3.65E-34	TRUE	FALSE	FALSE
PALM3	4255.194338	-0.5438556	0.060761416	-8.9506736	3.53E-19	8.32E-18	TRUE	FALSE	FALSE
PMS2CL	533.6525021	-0.366859203	0.112600458	-3.258061379	0.001121761	0.003758279	TRUE	FALSE	FALSE
CYHR1	1738.499278	0.428215956	0.062281489	6.875493249	6.18E-12	7.29E-11	TRUE	FALSE	FALSE
RILPL1	1766.860523	-0.533229797	0.063236107	-8.432362865	3.39E-17	6.85E-16	TRUE	FALSE	FALSE
C19orf67	198.2933275	0.479533427	0.149590407	3.205642911	0.001347611	0.004434581	TRUE	FALSE	FALSE
NRN1L	674.8828854	-0.549796348	0.109885165	-5.003371917	5.63E-07	3.42E-06	TRUE	FALSE	FALSE
WNT7B	764.5709964	1.169677112	0.091938619	12.72236982	4.44E-37	3.49E-35	TRUE	FALSE	FALSE
C11orf95	233.718425	0.63382506	0.141542947	4.477969938	7.54E-06	3.87E-05	TRUE	FALSE	FALSE
PRSS45	18.88949787	1.584391062	0.48990027	3.234109385	0.001220227	0.004054027	TRUE	TRUE	TRUE
GPR89B	570.5431757	0.258986317	0.107897393	2.400301889	0.016381555	0.040760847	TRUE	FALSE	FALSE
MAPK12	2327.243922	0.355992437	0.065528635	5.432624014	5.55E-08	3.90E-07	TRUE	FALSE	FALSE
AGRN	26579.24232	0.246942614	0.060853074	4.058013805	4.95E-05	0.000218657	TRUE	FALSE	FALSE
NHS	5952.013195	-0.421330168	0.065104537	-6.471594541	9.70E-11	9.96E-10	TRUE	FALSE	FALSE
TMPPE	826.3746375	0.359920871	0.088810525	4.052682611	5.06E-05	0.000223121	TRUE	FALSE	FALSE
ZC3H6	2152.089632	0.321708932	0.070110001	4.588631091	4.46E-06	2.36E-05	TRUE	FALSE	FALSE
LINC00265	739.2241834	-0.262877351	0.097939985	-2.684065674	0.007273282	0.020092244	TRUE	FALSE	FALSE
LAMTOR4	2061.271594	0.256732274	0.068779215	3.732701421	0.000189437	0.000748201	TRUE	FALSE	FALSE
PRKAR1B	1594.540461	-0.5213206	0.069904318	-7.457630872	8.81E-14	1.26E-12	TRUE	FALSE	FALSE
NCR3LG1	204.5637959	0.455216694	0.194369302	2.342019491	0.019179713	0.046696838	TRUE	FALSE	FALSE
POTEE	134.4881882	-0.513447843	0.200540963	-2.560314038	0.010457762	0.027568141	TRUE	FALSE	FALSE
TUBB4B	44116.19633	0.610535701	0.060648497	10.06679036	7.75E-24	2.75E-22	TRUE	FALSE	FALSE
COMMD6	2254.570786	0.27088789	0.082824099	3.270640949	0.001073041	0.003609753	TRUE	FALSE	FALSE
HYKK	97.31436479	0.518948661	0.208134153	2.493337372	0.012654854	0.032553378	TRUE	FALSE	FALSE
PLSCR1	1640.053342	0.699057989	0.06606911	10.58070842	3.66E-26	1.52E-24	TRUE	FALSE	FALSE
ZNF559	639.9976397	0.268998462	0.108694243	2.474817934	0.013330411	0.034037652	TRUE	FALSE	FALSE
SBK1	804.2655999	0.669985345	0.096152011	6.967980604	3.22E-12	3.93E-11	TRUE	FALSE	FALSE
FAM92A1	299.9110969	0.760923811	0.117584563	6.471290039	9.72E-11	9.97E-10	TRUE	FALSE	FALSE
CHM	1510.669828	0.367510383	0.069713436	5.271729557	1.35E-07	8.94E-07	TRUE	FALSE	FALSE
IER5L	2467.886899	-0.482078069	0.076736487	-6.28225359	3.34E-10	3.20E-09	TRUE	FALSE	FALSE
H2AFX	3949.78701	0.4992976	0.067656972	7.379839605	1.58E-13	2.20E-12	TRUE	FALSE	FALSE
LCTL	26.51587077	0.905937104	0.376946182	2.40335928	0.016245218	0.040456192	TRUE	FALSE	FALSE
FAM83G	5947.277368	-0.493060406	0.051348527	-9.602230788	7.82E-22	2.34E-20	TRUE	FALSE	FALSE
C15orf52	175.6140286	1.219908859	0.18538037	6.580571916	4.69E-11	4.99E-10	TRUE	TRUE	FALSE
NBR1	9637.741188	-0.132652033	0.0481667	-2.754019557	0.005886825	0.016645368	TRUE	FALSE	FALSE
NDOR1	4674.467883	0.312257373	0.063097148	4.94883494	7.47E-07	4.44E-06	TRUE	FALSE	FALSE
NANOS1	2179.761672	-0.409868244	0.072764704	-5.632789302	1.77E-08	1.34E-07	TRUE	FALSE	FALSE
ZNF177	348.6780474	0.531049012	0.129077979	4.114172048	3.89E-05	0.000174934	TRUE	FALSE	FALSE
S100A16	4771.167483	-0.690334895	0.051295643	-13.45796369	2.76E-41	2.62E-39	TRUE	FALSE	FALSE
CC2D2B	14.78381236	1.395958427	0.582000584	2.39855159	0.016460058	0.040951176	TRUE	TRUE	FALSE
FSIP2	25.60343407	1.29131828	0.426607195	3.026949133	0.002470355	0.007663818	TRUE	TRUE	FALSE
NOXA1	278.4142516	0.76284196	0.173934459	4.385801205	1.16E-05	5.73E-05	TRUE	FALSE	FALSE
SPRED3	255.0823905	0.435849273	0.130950901	3.328341159	0.000873648	0.00299335	TRUE	FALSE	FALSE
MTF1	5287.063966	-0.479062386	0.058708714	-8.159987749	3.35E-16	6.07E-15	TRUE	FALSE	FALSE
NHLRC3	3869.68717	0.377164165	0.061277024	6.155066631	7.50E-10	6.87E-09	TRUE	FALSE	FALSE
ZDHHC11	672.5165507	0.407007443	0.094651131	4.300080063	1.71E-05	8.19E-05	TRUE	FALSE	FALSE
FAM26F	590.4488518	-0.89141621	0.108480044	-8.217328971	2.08E-16	3.87E-15	TRUE	FALSE	FALSE
SLX4	2077.842951	0.198188392	0.070597712	2.80729199	0.004995993	0.014376269	TRUE	FALSE	FALSE
GLRA4	31.53543385	-1.316119644	0.392312203	-3.354776209	0.000794292	0.002747792	TRUE	TRUE	FALSE
DPPA3P2	2676.975511	-0.238136446	0.059918606	-3.974332222	7.06E-05	0.000302435	TRUE	FALSE	FALSE
TMC3	113.6863376	-1.219444912	0.203406687	-5.9951073	2.03E-09	1.75E-08	TRUE	TRUE	FALSE
FBF1	463.993634	0.648232204	0.109557162	5.916840039	3.28E-09	2.74E-08	TRUE	FALSE	FALSE
MSL1	7562.555238	-0.198698377	0.046982433	-4.229205784	2.35E-05	0.000110054	TRUE	FALSE	FALSE
C9orf152	4.970073081	-2.844889003	1.167809231	-2.436090526	0.014846968	0.037385298	TRUE	TRUE	TRUE
NOC2L	8228.279152	-0.207008019	0.051107501	-4.050442971	5.11E-05	0.000224976	TRUE	FALSE	FALSE
AADACL3	32.50131214	-1.733359371	0.363632151	-4.766793487	1.87E-06	1.04E-05	TRUE	TRUE	TRUE
DHFRP1	1218.820448	0.437794498	0.069195765	6.326897287	2.50E-10	2.45E-09	TRUE	FALSE	FALSE
ZNF292	6237.776471	-0.34184434	0.071546296	-4.777946018	1.77E-06	9.89E-06	TRUE	FALSE	FALSE
KCTD21	533.1063132	0.336637273	0.097681302	3.446281604	0.000568358	0.002022504	TRUE	FALSE	FALSE
ADAT2	419.307643	0.309953669	0.124205387	2.49549296	0.012578225	0.032380785	TRUE	FALSE	FALSE
ZNF567	418.8096809	0.317431994	0.127785404	2.484102136	0.012987855	0.033288118	TRUE	FALSE	FALSE
ALKBH2	1924.373831	-0.16139808	0.069783975	-2.312824389	0.020732296	0.049957577	TRUE	FALSE	FALSE
RNFT1	845.4722995	0.593347725	0.093755558	6.328667222	2.47E-10	2.42E-09	TRUE	FALSE	FALSE
RNF222	56.85178324	-0.735441004	0.289871316	-2.537129285	0.011176567	0.029219108	TRUE	FALSE	FALSE
APOD	4050.558094	0.615261961	0.062063337	9.913452815	3.64E-23	1.23E-21	TRUE	FALSE	FALSE
H1F0	77852.08682	-0.348622181	0.05701547	-6.114519069	9.68E-10	8.76E-09	TRUE	FALSE	FALSE
LITAF	15484.68485	-0.407591933	0.051108187	-7.975081032	1.52E-15	2.59E-14	TRUE	FALSE	FALSE
TMEM120A	3912.041298	-0.463190104	0.0776483	-5.965231737	2.44E-09	2.07E-08	TRUE	FALSE	FALSE
SF3B3	41562.0331	-0.36185875	0.046665238	-7.754353466	8.88E-15	1.40E-13	TRUE	FALSE	FALSE
SP6	7988.309431	0.302563042	0.055041026	5.497045841	3.86E-08	2.77E-07	TRUE	FALSE	FALSE
UBE2Q2P1	12.25053914	1.444767995	0.574848042	2.513304196	0.011960615	0.03099841	TRUE	TRUE	FALSE
CLDN4	76921.09113	0.417980421	0.056519839	7.395286763	1.41E-13	1.97E-12	TRUE	FALSE	FALSE
ZNF573	138.0298329	-0.51426521	0.18965723	-2.711550778	0.006696928	0.018718406	TRUE	FALSE	FALSE
ZNF33A	2427.459611	-0.174207931	0.063970394	-2.723258681	0.006464142	0.018132608	TRUE	FALSE	FALSE
ZNF600	1964.398969	-0.344658707	0.085357423	-4.037829358	5.39E-05	0.000236245	TRUE	FALSE	FALSE
BTBD8	519.4547852	0.653807582	0.1325884	4.931106966	8.18E-07	4.82E-06	TRUE	FALSE	FALSE
TSPYL1	5555.296213	0.27800537	0.053129175	5.232631042	1.67E-07	1.09E-06	TRUE	FALSE	FALSE
PNRC2	4570.805076	0.358809942	0.062704828	5.722205967	1.05E-08	8.16E-08	TRUE	FALSE	FALSE
DRICH1	61.8107726	-1.101109712	0.260225907	-4.23136084	2.32E-05	0.000109105	TRUE	FALSE	FALSE
LINC01164	238.1969123	-1.18812724	0.159855247	-7.432519518	1.07E-13	1.50E-12	TRUE	FALSE	FALSE
ZKSCAN3	351.6450922	0.457959755	0.120820278	3.790421302	0.000150392	0.000606329	TRUE	FALSE	FALSE
RRP7A	6722.687511	-0.138766586	0.048557956	-2.857751768	0.00426654	0.012476324	TRUE	FALSE	FALSE
S100A14	1485.452576	-0.329561339	0.078900342	-4.17693171	2.95E-05	0.000136117	TRUE	FALSE	FALSE
HMGB1	14105.46415	0.451690968	0.066948101	6.746882444	1.51E-11	1.70E-10	TRUE	FALSE	FALSE
BLOC1S2	2119.949222	0.420069106	0.068119045	6.16669107	6.97E-10	6.42E-09	TRUE	FALSE	FALSE
SYCP2	164.586787	-0.527978804	0.18966922	-2.783682049	0.005374569	0.015327113	TRUE	FALSE	FALSE
IL1RAP	1775.050879	0.366843706	0.063879241	5.742768729	9.31E-09	7.29E-08	TRUE	FALSE	FALSE
TDRD7	537.026575	0.480025314	0.102327348	4.691075512	2.72E-06	1.48E-05	TRUE	FALSE	FALSE
ZNF250	343.5713593	0.375616267	0.117088343	3.207973219	0.001336739	0.004403072	TRUE	FALSE	FALSE
S100A4	377.8737295	-0.861381284	0.105282569	-8.181613452	2.80E-16	5.13E-15	TRUE	FALSE	FALSE
PLEKHG4	2973.465721	-0.235320547	0.056606739	-4.157111856	3.22E-05	0.000147344	TRUE	FALSE	FALSE
ZNF681	1043.564772	0.279336675	0.079376259	3.51914638	0.000432938	0.00158775	TRUE	FALSE	FALSE
ACADSB	1370.637559	0.34555151	0.070243229	4.919356859	8.68E-07	5.10E-06	TRUE	FALSE	FALSE
MPHOSPH8	4451.855978	-0.394812641	0.058278075	-6.774634175	1.25E-11	1.42E-10	TRUE	FALSE	FALSE
RNF216P1	2493.457399	-0.249825206	0.068908606	-3.625457282	0.000288451	0.001100856	TRUE	FALSE	FALSE
SIRPB2	17.39065951	-1.082194262	0.459576667	-2.354763283	0.018534509	0.0453046	TRUE	FALSE	FALSE
ZNF766	1016.232892	-0.185457423	0.078227027	-2.370758914	0.017751606	0.04370022	TRUE	FALSE	FALSE
RYR1	376.2408272	-0.718331789	0.119035396	-6.034606639	1.59E-09	1.39E-08	TRUE	FALSE	FALSE
FAM217B	2183.192553	0.265466551	0.07041263	3.770155295	0.000163146	0.000651561	TRUE	FALSE	FALSE
SUPT5H	11995.51605	-0.37093453	0.053544914	-6.927539986	4.28E-12	5.14E-11	TRUE	FALSE	FALSE
ZNF107	1150.870782	0.243574892	0.087527975	2.782823348	0.005388814	0.015359137	TRUE	FALSE	FALSE
ZNF836	809.3707155	-0.377017612	0.081543704	-4.623503621	3.77E-06	2.02E-05	TRUE	FALSE	FALSE
ZNF493	609.2477774	0.84603649	0.093576312	9.041139474	1.55E-19	3.79E-18	TRUE	FALSE	FALSE
NIF3L1	3158.71697	-0.209523686	0.050448903	-4.153186147	3.28E-05	0.000149694	TRUE	FALSE	FALSE
RP11-497H16.5	29.24132417	-0.973235377	0.372269767	-2.614328273	0.008940309	0.024047587	TRUE	FALSE	FALSE
IARS	17492.23445	-0.38954831	0.049008709	-7.94855275	1.89E-15	3.19E-14	TRUE	FALSE	FALSE
POM121	6484.863589	-0.340302863	0.068393287	-4.975676363	6.50E-07	3.90E-06	TRUE	FALSE	FALSE
STK31	442.390222	1.125800261	0.123071838	9.147505036	5.83E-20	1.47E-18	TRUE	FALSE	FALSE
CGB7	346.4570369	0.531379526	0.125633745	4.229592361	2.34E-05	0.00010989	TRUE	FALSE	FALSE
CD55	47428.69362	-0.703352381	0.046162067	-15.23658779	2.02E-52	3.19E-50	TRUE	FALSE	FALSE
LONP1	13623.794	-0.70699154	0.048446672	-14.59319094	3.10E-48	4.19E-46	TRUE	FALSE	FALSE
TRRAP	13378.2773	-0.289339866	0.060840207	-4.755734377	1.98E-06	1.10E-05	TRUE	FALSE	FALSE
NUDT11	48.93542154	1.21723783	0.29475448	4.129666934	3.63E-05	0.000164827	TRUE	TRUE	FALSE
FUT4	328.2165173	0.948933445	0.132392108	7.167598298	7.63E-13	9.90E-12	TRUE	FALSE	FALSE
ASB13	733.3515836	0.475167544	0.090149255	5.270898195	1.36E-07	8.98E-07	TRUE	FALSE	FALSE
ZNF774	503.7649097	-0.324841387	0.102687264	-3.163404841	0.001559353	0.005053822	TRUE	FALSE	FALSE
PTPN1	8316.978116	-0.232742343	0.059103589	-3.937871539	8.22E-05	0.000348463	TRUE	FALSE	FALSE
EVL	13845.41104	-0.359843498	0.054036393	-6.659280473	2.75E-11	3.01E-10	TRUE	FALSE	FALSE
EPHB4	20193.62056	-0.239482167	0.043106923	-5.555538451	2.77E-08	2.03E-07	TRUE	FALSE	FALSE
ZNF765	1829.920358	-0.486228778	0.077222976	-6.296426331	3.05E-10	2.94E-09	TRUE	FALSE	FALSE
S100A5	14.88660331	-2.456894249	0.587731824	-4.180298139	2.91E-05	0.000134239	TRUE	TRUE	TRUE
LINC00176	17.81700669	1.406894066	0.475287366	2.960091446	0.003075477	0.009336186	TRUE	TRUE	FALSE
TSC22D2	17642.20286	-0.427946036	0.053047962	-8.067153177	7.20E-16	1.27E-14	TRUE	FALSE	FALSE
ZNF569	337.2357436	0.456162496	0.1387049	3.288726602	0.001006417	0.003404177	TRUE	FALSE	FALSE
ARMCX4	511.1598461	0.262611279	0.101463778	2.588226886	0.009647141	0.025732446	TRUE	FALSE	FALSE
YRDC	2571.411823	-0.227317118	0.059135643	-3.84399501	0.000121047	0.000497873	TRUE	FALSE	FALSE
SIAH1	3000.320089	-0.169091366	0.063586108	-2.659250133	0.00783148	0.021410738	TRUE	FALSE	FALSE
IPO4	8991.935347	-0.575229822	0.044763348	-12.85046469	8.55E-38	6.97E-36	TRUE	FALSE	FALSE
NCOR2	32688.62127	-0.37302134	0.052552774	-7.098033277	1.27E-12	1.61E-11	TRUE	FALSE	FALSE
SULT1A1	1469.73422	0.323929786	0.068761943	4.710887644	2.47E-06	1.35E-05	TRUE	FALSE	FALSE
GDAP2	1731.891146	0.29559088	0.064050362	4.614975943	3.93E-06	2.10E-05	TRUE	FALSE	FALSE
TPK1	79.61913183	0.934586742	0.255569866	3.656873781	0.00025531	0.000985078	TRUE	FALSE	FALSE
SLC6A9	954.8249123	-0.708229726	0.111932852	-6.327273111	2.50E-10	2.44E-09	TRUE	FALSE	FALSE
AFAP1	19859.10673	-0.612660139	0.061530133	-9.957074836	2.35E-23	8.04E-22	TRUE	FALSE	FALSE
MYO18A	17450.55531	-0.537601641	0.049129139	-10.94262278	7.21E-28	3.35E-26	TRUE	FALSE	FALSE
BORCS6	413.3844201	0.480123317	0.12432527	3.861832101	0.00011254	0.000465649	TRUE	FALSE	FALSE
MAN2A2	3066.671236	0.400780408	0.061439801	6.523139773	6.89E-11	7.17E-10	TRUE	FALSE	FALSE
MME	158.3856678	-1.988505033	0.368735202	-5.392772436	6.94E-08	4.81E-07	TRUE	TRUE	TRUE
SULF2	816.2377504	-0.423147685	0.091027376	-4.648576112	3.34E-06	1.80E-05	TRUE	FALSE	FALSE
PLXNB2	19344.24393	-0.347862138	0.046431209	-7.491989608	6.78E-14	9.86E-13	TRUE	FALSE	FALSE
AJAP1	1356.273343	-0.437098133	0.096442716	-4.532204739	5.84E-06	3.04E-05	TRUE	FALSE	FALSE
XRCC2	1792.868582	-0.374353582	0.072608882	-5.155754659	2.53E-07	1.61E-06	TRUE	FALSE	FALSE
MYO6	3759.0618	0.227923271	0.051984902	4.384412801	1.16E-05	5.76E-05	TRUE	FALSE	FALSE
MKL1	4963.953554	-0.588366959	0.054841962	-10.72840832	7.49E-27	3.27E-25	TRUE	FALSE	FALSE
POTEF	117.6325085	-0.819596357	0.215782083	-3.798259544	0.000145716	0.000588991	TRUE	FALSE	FALSE
WNK3	92.87742193	0.853752233	0.234555785	3.639868585	0.000272777	0.001046981	TRUE	FALSE	FALSE
SDHAF3	656.8058273	0.246738263	0.096122411	2.566917116	0.010260713	0.027102968	TRUE	FALSE	FALSE
HRH1	4487.409525	-0.186263335	0.052234898	-3.565879206	0.000362638	0.001354559	TRUE	FALSE	FALSE
ZKSCAN5	1386.99571	0.207139688	0.066057999	3.135724516	0.001714302	0.00550435	TRUE	FALSE	FALSE
TRAPPC4	1266.447088	0.433240516	0.092624443	4.67738863	2.91E-06	1.58E-05	TRUE	FALSE	FALSE
TTC30B	432.8828261	0.691999931	0.117436719	5.89253463	3.80E-09	3.13E-08	TRUE	FALSE	FALSE
TECPR2	1551.430132	0.591006213	0.077101846	7.66526668	1.78E-14	2.73E-13	TRUE	FALSE	FALSE
ZFP62	2138.497541	0.286563047	0.061005241	4.697351297	2.64E-06	1.44E-05	TRUE	FALSE	FALSE
ERI2	1972.635123	0.146588167	0.0581977	2.518796557	0.011775667	0.030577418	TRUE	FALSE	FALSE
ZNF431	1875.63973	0.192166859	0.072486568	2.651068521	0.008023756	0.021865996	TRUE	FALSE	FALSE
NF1	15788.64136	-0.291409739	0.06125588	-4.757253315	1.96E-06	1.09E-05	TRUE	FALSE	FALSE
DAPK1	28363.2889	-0.300642534	0.052643677	-5.710895442	1.12E-08	8.68E-08	TRUE	FALSE	FALSE
COL27A1	13410.02496	-0.91937402	0.050489853	-18.20908478	4.37E-74	1.98E-71	TRUE	FALSE	FALSE
GM2A	133804.2667	-0.233276263	0.056331265	-4.14115076	3.46E-05	0.000157242	TRUE	FALSE	FALSE
SNHG17	2474.095543	-0.240573278	0.076020651	-3.164577965	0.00155308	0.005036697	TRUE	FALSE	FALSE
ZNF700	1222.295838	0.284249926	0.100419304	2.830630301	0.004645638	0.013463167	TRUE	FALSE	FALSE
TLE1	8211.428518	-0.156433515	0.045474358	-3.440037936	0.000581633	0.002062539	TRUE	FALSE	FALSE
MAML3	5593.806197	-0.660131027	0.06888406	-9.583218937	9.41E-22	2.78E-20	TRUE	FALSE	FALSE
